"ID","Hospital","City","State","Zip","County","Measure_ID","Compared_to_National","Readmission_Score","Lower","Higher"
260050,"SSM HEALTH ST FRANCIS HOSPITAL - MARYVILLE","MARYVILLE","MO",64468,"NODAWAY","READM_30_AMI",NA,NA,"Not Available","Not Available"
260052,"MERCY HOSPITAL WASHINGTON","WASHINGTON","MO",63090,"FRANKLIN","READM_30_AMI","No Different than the National Rate",16,"13.2","19.1"
260057,"CAMERON REGIONAL MEDICAL CENTER","CAMERON","MO",64429,"CLINTON","READM_30_AMI","No Different than the National Rate",16.2,"13.3","19.8"
260059,"MERCY HOSPITAL LEBANON","LEBANON","MO",65536,"LACLEDE","READM_30_AMI",NA,NA,"Not Available","Not Available"
260061,"NEVADA REGIONAL MEDICAL CENTER","NEVADA","MO",64772,"VERNON","READM_30_AMI",NA,NA,"Not Available","Not Available"
260062,"SAINT LUKES NORTHLAND HOSPITAL","KANSAS CITY","MO",64154,"PLATTE","READM_30_AMI","No Different than the National Rate",17.5,"14.4","20.9"
260064,"SSM HEALTH ST. MARY'S HOSPITAL-AUDRAIN","MEXICO","MO",65265,"AUDRAIN","READM_30_AMI","No Different than the National Rate",17.3,"14.2","21.0"
260065,"MERCY HOSPITAL SPRINGFIELD","SPRINGFIELD","MO",65804,"GREENE","READM_30_AMI","No Different than the National Rate",16.4,"14.3","18.8"
260068,"BOONE HOSPITAL CENTER","COLUMBIA","MO",65201,"BOONE","READM_30_AMI","No Different than the National Rate",16.1,"13.9","18.7"
260070,"PEMISCOT COUNTY MEMORIAL HOSPITAL","HAYTI","MO",63851,"PEMISCOT","READM_30_AMI",NA,NA,"Not Available","Not Available"
260074,"MOBERLY REGIONAL MEDICAL CENTER","MOBERLY","MO",65270,"RANDOLPH","READM_30_AMI","No Different than the National Rate",17,"14.0","20.6"
260077,"ST ANTHONY'S MEDICAL CENTER","SAINT LOUIS","MO",63128,"SAINT LOUIS","READM_30_AMI","No Different than the National Rate",18.2,"15.5","21.1"
260078,"OZARKS MEDICAL CENTER","WEST PLAINS","MO",65775,"HOWELL","READM_30_AMI","No Different than the National Rate",16,"13.5","19.0"
260080,"SOUTHEAST HEALTH CENTER OF RIPLEY COUNTY","DONIPHAN","MO",63935,"RIPLEY","READM_30_AMI",NA,NA,"Not Available","Not Available"
260081,"SSM HEALTH ST CLARE HOSPITAL - FENTON","FENTON","MO",63026,"JEFFERSON","READM_30_AMI","No Different than the National Rate",16.9,"14.3","19.8"
260085,"ST JOSEPH MEDICAL CENTER","KANSAS CITY","MO",64114,"JACKSON","READM_30_AMI","No Different than the National Rate",17.4,"14.7","20.4"
260091,"SSM HEALTH ST MARY'S HOSPITAL - ST LOUIS","RICHMOND HEIGHTS","MO",63117,"SAINT LOUIS","READM_30_AMI","No Different than the National Rate",15.6,"12.9","18.5"
260094,"COX MEDICAL CENTER BRANSON","BRANSON","MO",65615,"TANEY","READM_30_AMI","No Different than the National Rate",16,"13.4","19.0"
260095,"CENTERPOINT MEDICAL CENTER","INDEPENDENCE","MO",64057,"JACKSON","READM_30_AMI","No Different than the National Rate",18.6,"15.5","21.9"
260096,"NORTH KANSAS CITY HOSPITAL","NORTH KANSAS CITY","MO",64116,"CLAY","READM_30_AMI","No Different than the National Rate",17.4,"14.7","20.4"
260097,"WESTERN MISSOURI MEDICAL CENTER","WARRENSBURG","MO",64093,"JOHNSON","READM_30_AMI",NA,NA,"Not Available","Not Available"
260102,"TRUMAN MEDICAL CENTER LAKEWOOD","KANSAS CITY","MO",64139,"JACKSON","READM_30_AMI",NA,NA,"Not Available","Not Available"
260104,"SSM HEALTH DEPAUL HOSPITAL ST LOUIS","BRIDGETON","MO",63044,"SAINT LOUIS","READM_30_AMI","No Different than the National Rate",16.7,"14.3","19.4"
260105,"SSM HEALTH SAINT LOUIS UNIVERSITY HOSPITAL","SAINT LOUIS","MO",63110,"SAINT LOUIS CITY","READM_30_AMI","No Different than the National Rate",18.5,"15.5","21.9"
260108,"MISSOURI BAPTIST MEDICAL CENTER","TOWN AND COUNTRY","MO",63131,"SAINT LOUIS","READM_30_AMI","No Different than the National Rate",17.1,"14.9","19.3"
260110,"SOUTHEASTHEALTH","CAPE GIRARDEAU","MO",63701,"CAPE GIRARDEAU","READM_30_AMI","No Different than the National Rate",16,"13.3","19.2"
260113,"MISSOURI DELTA MEDICAL CENTER","SIKESTON","MO",63801,"NEW MADRID","READM_30_AMI","No Different than the National Rate",16.7,"13.9","19.9"
260119,"POPLAR BLUFF REGIONAL MEDICAL CENTER","POPLAR BLUFF","MO",63901,"BUTLER","READM_30_AMI","No Different than the National Rate",18.4,"15.4","21.5"
260137,"FREEMAN HEALTH SYSTEM - FREEMAN WEST","JOPLIN","MO",64804,"JASPER","READM_30_AMI","No Different than the National Rate",16.6,"14.3","19.1"
260138,"ST LUKES HOSPITAL OF KANSAS CITY","KANSAS CITY","MO",64111,"JACKSON","READM_30_AMI","No Different than the National Rate",17.9,"15.5","20.6"
260141,"UNIVERSITY OF MISSOURI HEALTH CARE","COLUMBIA","MO",65212,"BOONE","READM_30_AMI","No Different than the National Rate",17.1,"14.5","20.2"
260142,"FITZGIBBON HOSPITAL","MARSHALL","MO",65340,"SALINE","READM_30_AMI",NA,NA,"Not Available","Not Available"
260160,"SOUTHEASTHEALTH CENTER OF STODDARD COUNTY","DEXTER","MO",63841,"STODDARD","READM_30_AMI",NA,NA,"Not Available","Not Available"
260162,"BARNES-JEWISH WEST COUNTY HOSPITAL","CREVE COEUR","MO",63141,"SAINT LOUIS","READM_30_AMI",NA,NA,"Not Available","Not Available"
260163,"PARKLAND HEALTH CENTER","FARMINGTON","MO",63640,"SAINT FRANCOIS","READM_30_AMI",NA,NA,"Not Available","Not Available"
260175,"GOLDEN VALLEY MEMORIAL HOSPITAL","CLINTON","MO",64735,"HENRY","READM_30_AMI",NA,NA,"Not Available","Not Available"
260176,"DES PERES HOSPITAL","SAINT LOUIS","MO",63122,"SAINT LOUIS","READM_30_AMI","No Different than the National Rate",18.3,"15.3","21.7"
260177,"LIBERTY HOSPITAL","LIBERTY","MO",64069,"CLAY","READM_30_AMI","No Different than the National Rate",17,"14.1","20.3"
260179,"ST LUKES HOSPITAL","CHESTERFIELD","MO",63017,"SAINT LOUIS","READM_30_AMI","No Different than the National Rate",15.7,"13.5","18.1"
260180,"CHRISTIAN HOSPITAL NORTHEAST-NORTHWEST","SAINT LOUIS","MO",63136,"SAINT LOUIS","READM_30_AMI","No Different than the National Rate",18.8,"16.2","21.6"
260183,"SAINT FRANCIS MEDICAL CENTER","CAPE GIRARDEAU","MO",63703,"CAPE GIRARDEAU","READM_30_AMI","No Different than the National Rate",18.1,"15.3","21.2"
260186,"LAKE REGIONAL HEALTH SYSTEM","OSAGE BEACH","MO",65065,"CAMDEN","READM_30_AMI","No Different than the National Rate",16.5,"14.0","19.3"
260190,"LEE'S SUMMIT MEDICAL CENTER","LEES SUMMIT","MO",64063,"JACKSON","READM_30_AMI","No Different than the National Rate",17,"14.0","20.8"
260191,"BARNES-JEWISH ST PETERS HOSPITAL","SAINT PETERS","MO",63376,"SAINT CHARLES","READM_30_AMI","No Different than the National Rate",17,"14.0","20.4"
260193,"ST MARY'S MEDICAL CENTER","BLUE SPRINGS","MO",64014,"JACKSON","READM_30_AMI","No Different than the National Rate",16.3,"13.3","19.6"
260195,"CITIZENS MEMORIAL HOSPITAL","BOLIVAR","MO",65613,"POLK","READM_30_AMI","No Different than the National Rate",17.4,"14.3","20.9"
260200,"SSM HEALTH SAINT JOSEPH HOSPITAL-LAKE SAINT LOUIS","LAKE SAINT LOUIS","MO",63367,"SAINT CHARLES","READM_30_AMI","No Different than the National Rate",16.5,"13.7","19.6"
260207,"OZARKS COMMUNITY HOSPITAL","SPRINGFIELD","MO",65803,"GREENE","READM_30_AMI",NA,NA,"Not Available","Not Available"
260209,"FULTON MEDICAL CENTER LLC","FULTON","MO",65251,"CALLAWAY","READM_30_AMI",NA,NA,"Not Available","Not Available"
260210,"ST ALEXIUS HOSPITAL","SAINT LOUIS","MO",63118,"SAINT LOUIS CITY","READM_30_AMI",NA,NA,"Not Available","Not Available"
260214,"BELTON REGIONAL MEDICAL CENTER","BELTON","MO",64012,"CASS","READM_30_AMI",NA,NA,"Not Available","Not Available"
260216,"SAINT LUKE'S EAST LEE'S SUMMIT HOSPITAL","LEES SUMMIT","MO",64086,"JACKSON","READM_30_AMI","No Different than the National Rate",15.5,"12.8","18.4"
260219,"PROGRESS WEST HOSPITAL","O FALLON","MO",63368,"SAINT CHARLES","READM_30_AMI","No Different than the National Rate",17.4,"14.1","21.1"
260227,"BLACK RIVER COMMUNITY MEDICAL CENTER","POPLAR BLUFF","MO",63901,"BUTLER","READM_30_AMI",NA,NA,"Not Available","Not Available"
261301,"ELLETT MEMORIAL HOSPITAL","APPLETON CITY","MO",64724,"SAINT CLAIR","READM_30_AMI",NA,NA,"Not Available","Not Available"
261302,"MADISON MEDICAL CENTER","FREDERICKTOWN","MO",63645,"MADISON","READM_30_AMI",NA,NA,"Not Available","Not Available"
261303,"COMMUNITY HOSPITAL ASSOCIATION","FAIRFAX","MO",64446,"ATCHISON","READM_30_AMI",NA,NA,"Not Available","Not Available"
261305,"PUTNAM COUNTY MEMORIAL HOSPITAL","UNIONVILLE","MO",63565,"PUTNAM","READM_30_AMI",NA,NA,"Not Available","Not Available"
261306,"SULLIVAN COUNTY MEMORIAL HOSPITAL","MILAN","MO",63556,"SULLIVAN","READM_30_AMI",NA,NA,"Not Available","Not Available"
261307,"PERSHING MEMORIAL HOSPITAL","BROOKFIELD","MO",64628,"LINN","READM_30_AMI",NA,NA,"Not Available","Not Available"
261308,"WASHINGTON COUNTY MEMORIAL HOSPITAL","POTOSI","MO",63664,"WASHINGTON","READM_30_AMI",NA,NA,"Not Available","Not Available"
261309,"WRIGHT MEMORIAL HOSPITAL","TRENTON","MO",64683,"GRUNDY","READM_30_AMI",NA,NA,"Not Available","Not Available"
261310,"SCOTLAND COUNTY  HOSPITAL","MEMPHIS","MO",63555,"SCOTLAND","READM_30_AMI",NA,NA,"Not Available","Not Available"
261311,"PERRY COUNTY MEMORIAL HOSPITAL","PERRYVILLE","MO",63775,"PERRY","READM_30_AMI",NA,NA,"Not Available","Not Available"
261312,"HARRISON COUNTY COMMUNITY HOSPITAL","BETHANY","MO",64424,"HARRISON","READM_30_AMI",NA,NA,"Not Available","Not Available"
261313,"MACON COUNTY SAMARITAN MEMORIAL HOSPITAL","MACON","MO",63552,"MACON","READM_30_AMI",NA,NA,"Not Available","Not Available"
261314,"HERMANN AREA DISTRICT HOSPITAL","HERMANN","MO",65041,"GASCONADE","READM_30_AMI",NA,NA,"Not Available","Not Available"
261315,"PARKLAND HEALTH CENTER - BONNE TERRE","BONNE TERRE","MO",63628,"SAINT FRANCOIS","READM_30_AMI",NA,NA,"Not Available","Not Available"
261316,"MERCY HOSPITAL AURORA","AURORA","MO",65605,"LAWRENCE","READM_30_AMI",NA,NA,"Not Available","Not Available"
261317,"MERCY HOSPITAL CASSVILLE","CASSVILLE","MO",65625,"BARRY","READM_30_AMI",NA,NA,"Not Available","Not Available"
261318,"SALEM MEMORIAL DISTRICT HOSPITAL","SALEM","MO",65560,"DENT","READM_30_AMI",NA,NA,"Not Available","Not Available"
261319,"MERCY HOSPITAL LINCOLN","TROY","MO",63379,"LINCOLN","READM_30_AMI",NA,NA,"Not Available","Not Available"
261320,"LAFAYETTE REGIONAL HEALTH CENTER","LEXINGTON","MO",64067,"LAFAYETTE","READM_30_AMI",NA,NA,"Not Available","Not Available"
261321,"HEDRICK MEDICAL CENTER","CHILLICOTHE","MO",64601,"LIVINGSTON","READM_30_AMI",NA,NA,"Not Available","Not Available"
261322,"EXCELSIOR SPRINGS HOSPITAL","EXCELSIOR SPRINGS","MO",64024,"CLAY","READM_30_AMI",NA,NA,"Not Available","Not Available"
261323,"CEDAR COUNTY MEMORIAL HOSPITAL","EL DORADO SPRINGS","MO",64744,"CEDAR","READM_30_AMI",NA,NA,"Not Available","Not Available"
261324,"CASS REGIONAL MEDICAL CENTER","HARRISONVILLE","MO",64701,"CASS","READM_30_AMI",NA,NA,"Not Available","Not Available"
261325,"BARTON COUNTY MEMORIAL HOSPITAL","LAMAR","MO",64759,"BARTON","READM_30_AMI",NA,NA,"Not Available","Not Available"
261327,"RAY COUNTY MEMORIAL HOSPITAL","RICHMOND","MO",64085,"RAY","READM_30_AMI",NA,NA,"Not Available","Not Available"
261328,"NORTHWEST MEDICAL CENTER","ALBANY","MO",64402,"GENTRY","READM_30_AMI",NA,NA,"Not Available","Not Available"
261329,"COX MONETT HOSPITAL","MONETT","MO",65708,"BARRY","READM_30_AMI",NA,NA,"Not Available","Not Available"
261330,"STE GENEVIEVE COUNTY MEMORIAL HOSPITAL","SAINTE GENEVIEVE","MO",63670,"SAINTE GENEVIEVE","READM_30_AMI",NA,NA,"Not Available","Not Available"
261331,"FREEMAN NEOSHO HOSPITAL","NEOSHO","MO",64850,"NEWTON","READM_30_AMI",NA,NA,"Not Available","Not Available"
261332,"CARROLL COUNTY MEMORIAL HOSPITAL","CARROLLTON","MO",64633,"CARROLL","READM_30_AMI",NA,NA,"Not Available","Not Available"
261333,"PIKE COUNTY MEMORIAL HOSPITAL","LOUISIANA","MO",63353,"PIKE","READM_30_AMI",NA,NA,"Not Available","Not Available"
261334,"I-70 COMMUNITY HOSPITAL","SWEET SPRINGS","MO",65351,"SALINE","READM_30_AMI",NA,NA,"Not Available","Not Available"
261335,"MERCY ST FRANCIS HOSPITAL","MOUNTAIN VIEW","MO",65548,"HOWELL","READM_30_AMI",NA,NA,"Not Available","Not Available"
261336,"IRON COUNTY HOSPITAL","PILOT KNOB","MO",63663,"IRON","READM_30_AMI",NA,NA,"Not Available","Not Available"
261337,"MISSOURI BAPTIST SULLIVAN HOSPITAL","SULLIVAN","MO",63080,"FRANKLIN","READM_30_AMI",NA,NA,"Not Available","Not Available"
261338,"MERCY HOSPITAL CARTHAGE","CARTHAGE","MO",64836,"JASPER","READM_30_AMI",NA,NA,"Not Available","Not Available"
261339,"SOUTHEAST HEALTH CENTER OF REYNOLDS COUNTY","ELLINGTON","MO",63638,"REYNOLDS","READM_30_AMI",NA,NA,"Not Available","Not Available"
263301,"ST LOUIS CHILDRENS HOSPITAL","SAINT LOUIS","MO",63110,"SAINT LOUIS CITY","READM_30_AMI",NA,NA,"Not Available","Not Available"
263302,"CHILDRENS MERCY HOSPITAL","KANSAS CITY","MO",64108,"JACKSON","READM_30_AMI",NA,NA,"Not Available","Not Available"
263303,"RANKEN JORDAN A PEDIATRIC REHAB","MARYLAND HEIGHTS","MO",63043,"SAINT LOUIS","READM_30_AMI",NA,NA,"Not Available","Not Available"
263304,"SHRINERS HOSPITALS FOR CHILDREN","SAINT LOUIS","MO",63110,"SAINT LOUIS CITY","READM_30_AMI",NA,NA,"Not Available","Not Available"
270003,"ST PETER'S HOSPITAL","HELENA","MT",59601,"LEWIS AND CLARK","READM_30_AMI","No Different than the National Rate",15.5,"12.8","18.9"
270004,"BILLINGS CLINIC HOSPITAL","BILLINGS","MT",59101,"YELLOWSTONE","READM_30_AMI","No Different than the National Rate",14.2,"11.8","17.0"
270012,"BENEFIS HOSPITALS INC","GREAT FALLS","MT",59405,"CASCADE","READM_30_AMI","No Different than the National Rate",15.8,"12.9","18.9"
270014,"ST PATRICK HOSPITAL","MISSOULA","MT",59806,"MISSOULA","READM_30_AMI","No Different than the National Rate",15.4,"12.9","18.1"
270017,"ST JAMES HEALTHCARE","BUTTE","MT",59701,"SILVER BOW","READM_30_AMI","No Different than the National Rate",16.7,"13.5","20.2"
270023,"COMMUNITY MEDICAL CENTER","MISSOULA","MT",59804,"MISSOULA","READM_30_AMI","No Different than the National Rate",17,"13.6","21.2"
270032,"NORTHERN MONTANA HOSPITAL","HAVRE","MT",59501,"HILL","READM_30_AMI",NA,NA,"Not Available","Not Available"
270049,"ST VINCENT HEALTHCARE","BILLINGS","MT",59101,"YELLOWSTONE","READM_30_AMI","No Different than the National Rate",16.3,"13.6","19.4"
270051,"KALISPELL REGIONAL MEDICAL CENTER","KALISPELL","MT",59901,"FLATHEAD","READM_30_AMI","No Different than the National Rate",15,"12.3","18.2"
270057,"BOZEMAN HEALTH DEACONESS HOSPITAL","BOZEMAN","MT",59715,"GALLATIN","READM_30_AMI","No Different than the National Rate",16.1,"13.1","19.7"
270074,"P H S INDIAN HOSPITAL AT BROWNING - BLACKFEET","BROWNING","MT",59417,"GLACIER","READM_30_AMI",NA,NA,"Not Available","Not Available"
270086,"GREAT FALLS CLINIC HOSPITAL","GREAT FALLS","MT",59405,"CASCADE","READM_30_AMI",NA,NA,"Not Available","Not Available"
270087,"THE HEALTHCENTER","KALISPELL","MT",59901,"FLATHEAD","READM_30_AMI",NA,NA,"Not Available","Not Available"
271300,"POPLAR COMMUNITY HOSPITAL","POPLAR","MT",59255,"ROOSEVELT","READM_30_AMI",NA,NA,"Not Available","Not Available"
271301,"FALLON MEDICAL COMPLEX HOSPITAL","BAKER","MT",59313,"FALLON","READM_30_AMI",NA,NA,"Not Available","Not Available"
271302,"DAHL MEMORIAL HEALTHCARE ASSOC","EKALAKA","MT",59324,"CARTER","READM_30_AMI",NA,NA,"Not Available","Not Available"
271303,"GRANITE COUNTY MEDICAL CENTER","PHILIPSBURG","MT",59858,"GRANITE","READM_30_AMI",NA,NA,"Not Available","Not Available"
271304,"MISSOURI RIVER MEDICAL CENTER","FORT BENTON","MT",59442,"CHOUTEAU","READM_30_AMI",NA,NA,"Not Available","Not Available"
271305,"MCCONE COUNTY HEALTH CENTER","CIRCLE","MT",59215,"MCCONE","READM_30_AMI",NA,NA,"Not Available","Not Available"
271306,"MOUNTAINVIEW MEDICAL CENTER","WHITE SULPHUR SPRING","MT",59645,"MEAGHER","READM_30_AMI",NA,NA,"Not Available","Not Available"
271307,"BENEFIS TETON MEDICAL CENTER","CHOTEAU","MT",59422,"TETON","READM_30_AMI",NA,NA,"Not Available","Not Available"
271308,"ROOSEVELT MEDICAL CENTER","CULBERTSON","MT",59218,"ROOSEVELT","READM_30_AMI",NA,NA,"Not Available","Not Available"
271309,"PRAIRIE COMMUNITY HOSPITAL","TERRY","MT",59349,"PRAIRIE","READM_30_AMI",NA,NA,"Not Available","Not Available"
271310,"GARFIELD COUNTY HEALTH CENTER","JORDAN","MT",59337,"GARFIELD","READM_30_AMI",NA,NA,"Not Available","Not Available"
271311,"BIG SANDY MEDICAL CENTER","BIG SANDY","MT",59520,"CHOUTEAU","READM_30_AMI",NA,NA,"Not Available","Not Available"
271312,"PHILLIPS COUNTY MEDICAL CENTER","MALTA","MT",59538,"PHILLIPS","READM_30_AMI",NA,NA,"Not Available","Not Available"
271313,"PIONEER MEDICAL CENTER","BIG TIMBER","MT",59011,"SWEET GRASS","READM_30_AMI",NA,NA,"Not Available","Not Available"
271314,"DEER LODGE MEDICAL CENTER","DEER LODGE","MT",59722,"POWELL","READM_30_AMI",NA,NA,"Not Available","Not Available"
271315,"P H S INDIAN HOSPITAL-FT BELKNAP AT HARLEM - CAH","HARLEM","MT",59526,"BLAINE","READM_30_AMI",NA,NA,"Not Available","Not Available"
271316,"FRANCES MAHON DEACONESS HOSPITAL","GLASGOW","MT",59230,"VALLEY","READM_30_AMI",NA,NA,"Not Available","Not Available"
271317,"LIVINGSTON HEALTHCARE","LIVINGSTON","MT",59047,"PARK","READM_30_AMI",NA,NA,"Not Available","Not Available"
271318,"BARRETT HOSPITAL & HEALTHCARE","DILLON","MT",59725,"BEAVERHEAD","READM_30_AMI",NA,NA,"Not Available","Not Available"
271319,"RUBY VALLEY HOSPITAL","SHERIDAN","MT",59749,"MADISON","READM_30_AMI",NA,NA,"Not Available","Not Available"
271320,"CABINET PEAKS MEDICAL CENTER","LIBBY","MT",59923,"LINCOLN","READM_30_AMI",NA,NA,"Not Available","Not Available"
271321,"WHEATLAND MEMORIAL HOSPITAL","HARLOWTON","MT",59036,"WHEATLAND","READM_30_AMI",NA,NA,"Not Available","Not Available"
271322,"SHERIDAN MEMORIAL HOSPTIAL","PLENTYWOOD","MT",59254,"SHERIDAN","READM_30_AMI",NA,NA,"Not Available","Not Available"
271323,"CLARK FORK VALLEY HOSPITAL","PLAINS","MT",59859,"SANDERS","READM_30_AMI",NA,NA,"Not Available","Not Available"
271324,"PONDERA MEDICAL CENTER","CONRAD","MT",59425,"PONDERA","READM_30_AMI",NA,NA,"Not Available","Not Available"
271325,"ST LUKE COMMUNITY HOSPITAL","RONAN","MT",59864,"LAKE","READM_30_AMI",NA,NA,"Not Available","Not Available"
271326,"BEARTOOTH BILLINGS CLINIC","RED LODGE","MT",59068,"CARBON","READM_30_AMI",NA,NA,"Not Available","Not Available"
271327,"ROSEBUD HEALTH CARE CENTER","FORSYTH","MT",59327,"ROSEBUD","READM_30_AMI",NA,NA,"Not Available","Not Available"
271328,"MARIAS MEDICAL CENTER","SHELBY","MT",59474,"TOOLE","READM_30_AMI",NA,NA,"Not Available","Not Available"
271329,"MADISON VALLEY MEDICAL CENTER","ENNIS","MT",59729,"MADISON","READM_30_AMI",NA,NA,"Not Available","Not Available"
271330,"STILLWATER BILLINGS CLINIC","COLUMBUS","MT",59019,"STILLWATER","READM_30_AMI",NA,NA,"Not Available","Not Available"
271331,"MINERAL COMMUNITY HOSPITAL","SUPERIOR","MT",59872,"MINERAL","READM_30_AMI",NA,NA,"Not Available","Not Available"
271332,"GLENDIVE MEDICAL CENTER","GLENDIVE","MT",59330,"DAWSON","READM_30_AMI",NA,NA,"Not Available","Not Available"
271333,"BROADWATER HEALTH CENTER","TOWNSEND","MT",59644,"BROADWATER","READM_30_AMI",NA,NA,"Not Available","Not Available"
271334,"LIBERTY MEDICAL CENTER","CHESTER","MT",59522,"LIBERTY","READM_30_AMI",NA,NA,"Not Available","Not Available"
271335,"COMMUNITY HOSPITAL OF ANACONDA","ANACONDA","MT",59711,"DEER LODGE","READM_30_AMI",NA,NA,"Not Available","Not Available"
271336,"NORTH VALLEY HOSPITAL","WHITEFISH","MT",59937,"FLATHEAD","READM_30_AMI",NA,NA,"Not Available","Not Available"
271337,"NORTHERN ROCKIES MEDICAL CENTER","CUT BANK","MT",59427,"GLACIER","READM_30_AMI",NA,NA,"Not Available","Not Available"
271338,"BIG HORN CO MEMORIAL HOSPITAL","HARDIN","MT",59034,"BIG HORN","READM_30_AMI",NA,NA,"Not Available","Not Available"
271339,"P H S INDIAN HOSPITAL CROW / NORTHERN CHEYENNE","CROW AGENCY","MT",59022,"BIG HORN","READM_30_AMI",NA,NA,"Not Available","Not Available"
271340,"MARCUS DALY MEMORIAL HOSPITAL - CAH","HAMILTON","MT",59840,"RAVALLI","READM_30_AMI",NA,NA,"Not Available","Not Available"
271341,"TRINITY HOSPITAL","WOLF POINT","MT",59201,"ROOSEVELT","READM_30_AMI",NA,NA,"Not Available","Not Available"
271342,"DANIELS MEMORIAL HOSPITAL","SCOBEY","MT",59263,"DANIELS","READM_30_AMI",NA,NA,"Not Available","Not Available"
271343,"PROVIDENCE ST JOSEPH MEDICAL CENTER","POLSON","MT",59860,"LAKE","READM_30_AMI",NA,NA,"Not Available","Not Available"
271344,"SIDNEY HEALTH CENTER","SIDNEY","MT",59270,"RICHLAND","READM_30_AMI",NA,NA,"Not Available","Not Available"
271345,"CENTRAL MONTANA MEDICAL CENTER","LEWISTOWN","MT",59457,"FERGUS","READM_30_AMI",NA,NA,"Not Available","Not Available"
271346,"ROUNDUP MEMORIAL HEALTHCARE","ROUNDUP","MT",59072,"MUSSELSHELL","READM_30_AMI",NA,NA,"Not Available","Not Available"
271347,"HOLY ROSARY HEALTHCARE","MILES CITY","MT",59301,"CUSTER","READM_30_AMI",NA,NA,"Not Available","Not Available"
280003,"BRYAN MEDICAL CENTER","LINCOLN","NE",68506,"LANCASTER","READM_30_AMI","No Different than the National Rate",14.4,"12.4","16.8"
280009,"CHI HEALTH GOOD SAMARITAN","KEARNEY","NE",68848,"BUFFALO","READM_30_AMI","No Different than the National Rate",17,"14.2","20.3"
280013,"THE NEBRASKA MEDICAL CENTER DBA NEBRASKA MEDICINE","OMAHA","NE",68198,"DOUGLAS","READM_30_AMI","No Different than the National Rate",17,"14.3","20.0"
280020,"CHI HEALTH ST ELIZABETH","LINCOLN","NE",68510,"LANCASTER","READM_30_AMI","No Different than the National Rate",15.1,"12.4","18.2"
280023,"CHI HEALTH ST FRANCIS","GRAND ISLAND","NE",68803,"HALL","READM_30_AMI","No Different than the National Rate",16.4,"13.5","19.8"
280030,"CHI HLTH CREIGHTON UNIVERSITY MED CTR-BERGAN MERCY","OMAHA","NE",68131,"DOUGLAS","READM_30_AMI","No Different than the National Rate",16.4,"13.7","19.5"
