"ID","Hospital","City","State","Zip","County","Measure_ID","Compared_to_National","Death_Score","Lower","Higher"
260195,"CITIZENS MEMORIAL HOSPITAL","BOLIVAR","MO",65613,"POLK","MORT_30_AMI","No Different than the National Rate",14.5,"11.1","18.4"
260200,"SSM HEALTH SAINT JOSEPH HOSPITAL-LAKE SAINT LOUIS","LAKE SAINT LOUIS","MO",63367,"SAINT CHARLES","MORT_30_AMI","No Different than the National Rate",14.4,"11.5","17.8"
260207,"OZARKS COMMUNITY HOSPITAL","SPRINGFIELD","MO",65803,"GREENE","MORT_30_AMI",NA,NA,"Not Available","Not Available"
260209,"FULTON MEDICAL CENTER LLC","FULTON","MO",65251,"CALLAWAY","MORT_30_AMI",NA,NA,"Not Available","Not Available"
260210,"ST ALEXIUS HOSPITAL","SAINT LOUIS","MO",63118,"SAINT LOUIS CITY","MORT_30_AMI",NA,NA,"Not Available","Not Available"
260214,"BELTON REGIONAL MEDICAL CENTER","BELTON","MO",64012,"CASS","MORT_30_AMI",NA,NA,"Not Available","Not Available"
260216,"SAINT LUKE'S EAST LEE'S SUMMIT HOSPITAL","LEES SUMMIT","MO",64086,"JACKSON","MORT_30_AMI","No Different than the National Rate",14.5,"11.5","18.0"
260219,"PROGRESS WEST HOSPITAL","O FALLON","MO",63368,"SAINT CHARLES","MORT_30_AMI","No Different than the National Rate",13.4,"10.2","17.1"
260227,"BLACK RIVER COMMUNITY MEDICAL CENTER","POPLAR BLUFF","MO",63901,"BUTLER","MORT_30_AMI",NA,NA,"Not Available","Not Available"
261301,"ELLETT MEMORIAL HOSPITAL","APPLETON CITY","MO",64724,"SAINT CLAIR","MORT_30_AMI",NA,NA,"Not Available","Not Available"
261302,"MADISON MEDICAL CENTER","FREDERICKTOWN","MO",63645,"MADISON","MORT_30_AMI",NA,NA,"Not Available","Not Available"
261303,"COMMUNITY HOSPITAL ASSOCIATION","FAIRFAX","MO",64446,"ATCHISON","MORT_30_AMI",NA,NA,"Not Available","Not Available"
261305,"PUTNAM COUNTY MEMORIAL HOSPITAL","UNIONVILLE","MO",63565,"PUTNAM","MORT_30_AMI",NA,NA,"Not Available","Not Available"
261306,"SULLIVAN COUNTY MEMORIAL HOSPITAL","MILAN","MO",63556,"SULLIVAN","MORT_30_AMI",NA,NA,"Not Available","Not Available"
261307,"PERSHING MEMORIAL HOSPITAL","BROOKFIELD","MO",64628,"LINN","MORT_30_AMI",NA,NA,"Not Available","Not Available"
261308,"WASHINGTON COUNTY MEMORIAL HOSPITAL","POTOSI","MO",63664,"WASHINGTON","MORT_30_AMI",NA,NA,"Not Available","Not Available"
261309,"WRIGHT MEMORIAL HOSPITAL","TRENTON","MO",64683,"GRUNDY","MORT_30_AMI",NA,NA,"Not Available","Not Available"
261310,"SCOTLAND COUNTY  HOSPITAL","MEMPHIS","MO",63555,"SCOTLAND","MORT_30_AMI",NA,NA,"Not Available","Not Available"
261311,"PERRY COUNTY MEMORIAL HOSPITAL","PERRYVILLE","MO",63775,"PERRY","MORT_30_AMI",NA,NA,"Not Available","Not Available"
261312,"HARRISON COUNTY COMMUNITY HOSPITAL","BETHANY","MO",64424,"HARRISON","MORT_30_AMI",NA,NA,"Not Available","Not Available"
261313,"MACON COUNTY SAMARITAN MEMORIAL HOSPITAL","MACON","MO",63552,"MACON","MORT_30_AMI",NA,NA,"Not Available","Not Available"
261314,"HERMANN AREA DISTRICT HOSPITAL","HERMANN","MO",65041,"GASCONADE","MORT_30_AMI",NA,NA,"Not Available","Not Available"
261315,"PARKLAND HEALTH CENTER - BONNE TERRE","BONNE TERRE","MO",63628,"SAINT FRANCOIS","MORT_30_AMI",NA,NA,"Not Available","Not Available"
261316,"MERCY HOSPITAL AURORA","AURORA","MO",65605,"LAWRENCE","MORT_30_AMI",NA,NA,"Not Available","Not Available"
261317,"MERCY HOSPITAL CASSVILLE","CASSVILLE","MO",65625,"BARRY","MORT_30_AMI",NA,NA,"Not Available","Not Available"
261318,"SALEM MEMORIAL DISTRICT HOSPITAL","SALEM","MO",65560,"DENT","MORT_30_AMI",NA,NA,"Not Available","Not Available"
261319,"MERCY HOSPITAL LINCOLN","TROY","MO",63379,"LINCOLN","MORT_30_AMI",NA,NA,"Not Available","Not Available"
261320,"LAFAYETTE REGIONAL HEALTH CENTER","LEXINGTON","MO",64067,"LAFAYETTE","MORT_30_AMI",NA,NA,"Not Available","Not Available"
261321,"HEDRICK MEDICAL CENTER","CHILLICOTHE","MO",64601,"LIVINGSTON","MORT_30_AMI",NA,NA,"Not Available","Not Available"
261322,"EXCELSIOR SPRINGS HOSPITAL","EXCELSIOR SPRINGS","MO",64024,"CLAY","MORT_30_AMI",NA,NA,"Not Available","Not Available"
261323,"CEDAR COUNTY MEMORIAL HOSPITAL","EL DORADO SPRINGS","MO",64744,"CEDAR","MORT_30_AMI",NA,NA,"Not Available","Not Available"
261324,"CASS REGIONAL MEDICAL CENTER","HARRISONVILLE","MO",64701,"CASS","MORT_30_AMI",NA,NA,"Not Available","Not Available"
261325,"BARTON COUNTY MEMORIAL HOSPITAL","LAMAR","MO",64759,"BARTON","MORT_30_AMI",NA,NA,"Not Available","Not Available"
261327,"RAY COUNTY MEMORIAL HOSPITAL","RICHMOND","MO",64085,"RAY","MORT_30_AMI",NA,NA,"Not Available","Not Available"
261328,"NORTHWEST MEDICAL CENTER","ALBANY","MO",64402,"GENTRY","MORT_30_AMI",NA,NA,"Not Available","Not Available"
261329,"COX MONETT HOSPITAL","MONETT","MO",65708,"BARRY","MORT_30_AMI",NA,NA,"Not Available","Not Available"
261330,"STE GENEVIEVE COUNTY MEMORIAL HOSPITAL","SAINTE GENEVIEVE","MO",63670,"SAINTE GENEVIEVE","MORT_30_AMI",NA,NA,"Not Available","Not Available"
261331,"FREEMAN NEOSHO HOSPITAL","NEOSHO","MO",64850,"NEWTON","MORT_30_AMI",NA,NA,"Not Available","Not Available"
261332,"CARROLL COUNTY MEMORIAL HOSPITAL","CARROLLTON","MO",64633,"CARROLL","MORT_30_AMI",NA,NA,"Not Available","Not Available"
261333,"PIKE COUNTY MEMORIAL HOSPITAL","LOUISIANA","MO",63353,"PIKE","MORT_30_AMI",NA,NA,"Not Available","Not Available"
261334,"I-70 COMMUNITY HOSPITAL","SWEET SPRINGS","MO",65351,"SALINE","MORT_30_AMI",NA,NA,"Not Available","Not Available"
261335,"MERCY ST FRANCIS HOSPITAL","MOUNTAIN VIEW","MO",65548,"HOWELL","MORT_30_AMI",NA,NA,"Not Available","Not Available"
261336,"IRON COUNTY HOSPITAL","PILOT KNOB","MO",63663,"IRON","MORT_30_AMI",NA,NA,"Not Available","Not Available"
261337,"MISSOURI BAPTIST SULLIVAN HOSPITAL","SULLIVAN","MO",63080,"FRANKLIN","MORT_30_AMI",NA,NA,"Not Available","Not Available"
261338,"MERCY HOSPITAL CARTHAGE","CARTHAGE","MO",64836,"JASPER","MORT_30_AMI",NA,NA,"Not Available","Not Available"
261339,"SOUTHEAST HEALTH CENTER OF REYNOLDS COUNTY","ELLINGTON","MO",63638,"REYNOLDS","MORT_30_AMI",NA,NA,"Not Available","Not Available"
263301,"ST LOUIS CHILDRENS HOSPITAL","SAINT LOUIS","MO",63110,"SAINT LOUIS CITY","MORT_30_AMI",NA,NA,"Not Available","Not Available"
263302,"CHILDRENS MERCY HOSPITAL","KANSAS CITY","MO",64108,"JACKSON","MORT_30_AMI",NA,NA,"Not Available","Not Available"
263303,"RANKEN JORDAN A PEDIATRIC REHAB","MARYLAND HEIGHTS","MO",63043,"SAINT LOUIS","MORT_30_AMI",NA,NA,"Not Available","Not Available"
263304,"SHRINERS HOSPITALS FOR CHILDREN","SAINT LOUIS","MO",63110,"SAINT LOUIS CITY","MORT_30_AMI",NA,NA,"Not Available","Not Available"
270003,"ST PETER'S HOSPITAL","HELENA","MT",59601,"LEWIS AND CLARK","MORT_30_AMI","No Different than the National Rate",14.1,"10.9","17.9"
270004,"BILLINGS CLINIC HOSPITAL","BILLINGS","MT",59101,"YELLOWSTONE","MORT_30_AMI","No Different than the National Rate",14.2,"11.3","17.7"
270012,"BENEFIS HOSPITALS INC","GREAT FALLS","MT",59405,"CASCADE","MORT_30_AMI","No Different than the National Rate",16.6,"13.4","20.4"
270014,"ST PATRICK HOSPITAL","MISSOULA","MT",59806,"MISSOULA","MORT_30_AMI","No Different than the National Rate",12.1,"9.4","15.3"
270017,"ST JAMES HEALTHCARE","BUTTE","MT",59701,"SILVER BOW","MORT_30_AMI","No Different than the National Rate",12.6,"9.4","16.5"
270023,"COMMUNITY MEDICAL CENTER","MISSOULA","MT",59804,"MISSOULA","MORT_30_AMI","No Different than the National Rate",13.3,"10.2","17.1"
270032,"NORTHERN MONTANA HOSPITAL","HAVRE","MT",59501,"HILL","MORT_30_AMI",NA,NA,"Not Available","Not Available"
270049,"ST VINCENT HEALTHCARE","BILLINGS","MT",59101,"YELLOWSTONE","MORT_30_AMI","No Different than the National Rate",13.2,"10.5","16.5"
270051,"KALISPELL REGIONAL MEDICAL CENTER","KALISPELL","MT",59901,"FLATHEAD","MORT_30_AMI","No Different than the National Rate",13.6,"10.6","17.2"
270057,"BOZEMAN HEALTH DEACONESS HOSPITAL","BOZEMAN","MT",59715,"GALLATIN","MORT_30_AMI","No Different than the National Rate",13.5,"10.3","17.7"
270074,"P H S INDIAN HOSPITAL AT BROWNING - BLACKFEET","BROWNING","MT",59417,"GLACIER","MORT_30_AMI",NA,NA,"Not Available","Not Available"
270086,"GREAT FALLS CLINIC HOSPITAL","GREAT FALLS","MT",59405,"CASCADE","MORT_30_AMI",NA,NA,"Not Available","Not Available"
270087,"THE HEALTHCENTER","KALISPELL","MT",59901,"FLATHEAD","MORT_30_AMI",NA,NA,"Not Available","Not Available"
271300,"POPLAR COMMUNITY HOSPITAL","POPLAR","MT",59255,"ROOSEVELT","MORT_30_AMI",NA,NA,"Not Available","Not Available"
271301,"FALLON MEDICAL COMPLEX HOSPITAL","BAKER","MT",59313,"FALLON","MORT_30_AMI",NA,NA,"Not Available","Not Available"
271302,"DAHL MEMORIAL HEALTHCARE ASSOC","EKALAKA","MT",59324,"CARTER","MORT_30_AMI",NA,NA,"Not Available","Not Available"
271303,"GRANITE COUNTY MEDICAL CENTER","PHILIPSBURG","MT",59858,"GRANITE","MORT_30_AMI",NA,NA,"Not Available","Not Available"
271304,"MISSOURI RIVER MEDICAL CENTER","FORT BENTON","MT",59442,"CHOUTEAU","MORT_30_AMI",NA,NA,"Not Available","Not Available"
271305,"MCCONE COUNTY HEALTH CENTER","CIRCLE","MT",59215,"MCCONE","MORT_30_AMI",NA,NA,"Not Available","Not Available"
271306,"MOUNTAINVIEW MEDICAL CENTER","WHITE SULPHUR SPRING","MT",59645,"MEAGHER","MORT_30_AMI",NA,NA,"Not Available","Not Available"
271307,"BENEFIS TETON MEDICAL CENTER","CHOTEAU","MT",59422,"TETON","MORT_30_AMI",NA,NA,"Not Available","Not Available"
271308,"ROOSEVELT MEDICAL CENTER","CULBERTSON","MT",59218,"ROOSEVELT","MORT_30_AMI",NA,NA,"Not Available","Not Available"
271309,"PRAIRIE COMMUNITY HOSPITAL","TERRY","MT",59349,"PRAIRIE","MORT_30_AMI",NA,NA,"Not Available","Not Available"
271310,"GARFIELD COUNTY HEALTH CENTER","JORDAN","MT",59337,"GARFIELD","MORT_30_AMI",NA,NA,"Not Available","Not Available"
271311,"BIG SANDY MEDICAL CENTER","BIG SANDY","MT",59520,"CHOUTEAU","MORT_30_AMI",NA,NA,"Not Available","Not Available"
271312,"PHILLIPS COUNTY MEDICAL CENTER","MALTA","MT",59538,"PHILLIPS","MORT_30_AMI",NA,NA,"Not Available","Not Available"
271313,"PIONEER MEDICAL CENTER","BIG TIMBER","MT",59011,"SWEET GRASS","MORT_30_AMI",NA,NA,"Not Available","Not Available"
271314,"DEER LODGE MEDICAL CENTER","DEER LODGE","MT",59722,"POWELL","MORT_30_AMI",NA,NA,"Not Available","Not Available"
271315,"P H S INDIAN HOSPITAL-FT BELKNAP AT HARLEM - CAH","HARLEM","MT",59526,"BLAINE","MORT_30_AMI",NA,NA,"Not Available","Not Available"
271316,"FRANCES MAHON DEACONESS HOSPITAL","GLASGOW","MT",59230,"VALLEY","MORT_30_AMI",NA,NA,"Not Available","Not Available"
271317,"LIVINGSTON HEALTHCARE","LIVINGSTON","MT",59047,"PARK","MORT_30_AMI",NA,NA,"Not Available","Not Available"
271318,"BARRETT HOSPITAL & HEALTHCARE","DILLON","MT",59725,"BEAVERHEAD","MORT_30_AMI",NA,NA,"Not Available","Not Available"
271319,"RUBY VALLEY HOSPITAL","SHERIDAN","MT",59749,"MADISON","MORT_30_AMI",NA,NA,"Not Available","Not Available"
271320,"CABINET PEAKS MEDICAL CENTER","LIBBY","MT",59923,"LINCOLN","MORT_30_AMI",NA,NA,"Not Available","Not Available"
271321,"WHEATLAND MEMORIAL HOSPITAL","HARLOWTON","MT",59036,"WHEATLAND","MORT_30_AMI",NA,NA,"Not Available","Not Available"
271322,"SHERIDAN MEMORIAL HOSPTIAL","PLENTYWOOD","MT",59254,"SHERIDAN","MORT_30_AMI",NA,NA,"Not Available","Not Available"
271323,"CLARK FORK VALLEY HOSPITAL","PLAINS","MT",59859,"SANDERS","MORT_30_AMI",NA,NA,"Not Available","Not Available"
271324,"PONDERA MEDICAL CENTER","CONRAD","MT",59425,"PONDERA","MORT_30_AMI",NA,NA,"Not Available","Not Available"
271325,"ST LUKE COMMUNITY HOSPITAL","RONAN","MT",59864,"LAKE","MORT_30_AMI",NA,NA,"Not Available","Not Available"
271326,"BEARTOOTH BILLINGS CLINIC","RED LODGE","MT",59068,"CARBON","MORT_30_AMI",NA,NA,"Not Available","Not Available"
271327,"ROSEBUD HEALTH CARE CENTER","FORSYTH","MT",59327,"ROSEBUD","MORT_30_AMI",NA,NA,"Not Available","Not Available"
271328,"MARIAS MEDICAL CENTER","SHELBY","MT",59474,"TOOLE","MORT_30_AMI",NA,NA,"Not Available","Not Available"
271329,"MADISON VALLEY MEDICAL CENTER","ENNIS","MT",59729,"MADISON","MORT_30_AMI",NA,NA,"Not Available","Not Available"
271330,"STILLWATER BILLINGS CLINIC","COLUMBUS","MT",59019,"STILLWATER","MORT_30_AMI",NA,NA,"Not Available","Not Available"
271331,"MINERAL COMMUNITY HOSPITAL","SUPERIOR","MT",59872,"MINERAL","MORT_30_AMI",NA,NA,"Not Available","Not Available"
271332,"GLENDIVE MEDICAL CENTER","GLENDIVE","MT",59330,"DAWSON","MORT_30_AMI",NA,NA,"Not Available","Not Available"
271333,"BROADWATER HEALTH CENTER","TOWNSEND","MT",59644,"BROADWATER","MORT_30_AMI",NA,NA,"Not Available","Not Available"
271334,"LIBERTY MEDICAL CENTER","CHESTER","MT",59522,"LIBERTY","MORT_30_AMI",NA,NA,"Not Available","Not Available"
271335,"COMMUNITY HOSPITAL OF ANACONDA","ANACONDA","MT",59711,"DEER LODGE","MORT_30_AMI",NA,NA,"Not Available","Not Available"
271336,"NORTH VALLEY HOSPITAL","WHITEFISH","MT",59937,"FLATHEAD","MORT_30_AMI",NA,NA,"Not Available","Not Available"
271337,"NORTHERN ROCKIES MEDICAL CENTER","CUT BANK","MT",59427,"GLACIER","MORT_30_AMI",NA,NA,"Not Available","Not Available"
271338,"BIG HORN CO MEMORIAL HOSPITAL","HARDIN","MT",59034,"BIG HORN","MORT_30_AMI",NA,NA,"Not Available","Not Available"
271339,"P H S INDIAN HOSPITAL CROW / NORTHERN CHEYENNE","CROW AGENCY","MT",59022,"BIG HORN","MORT_30_AMI",NA,NA,"Not Available","Not Available"
271340,"MARCUS DALY MEMORIAL HOSPITAL - CAH","HAMILTON","MT",59840,"RAVALLI","MORT_30_AMI",NA,NA,"Not Available","Not Available"
271341,"TRINITY HOSPITAL","WOLF POINT","MT",59201,"ROOSEVELT","MORT_30_AMI",NA,NA,"Not Available","Not Available"
271342,"DANIELS MEMORIAL HOSPITAL","SCOBEY","MT",59263,"DANIELS","MORT_30_AMI",NA,NA,"Not Available","Not Available"
271343,"PROVIDENCE ST JOSEPH MEDICAL CENTER","POLSON","MT",59860,"LAKE","MORT_30_AMI",NA,NA,"Not Available","Not Available"
271344,"SIDNEY HEALTH CENTER","SIDNEY","MT",59270,"RICHLAND","MORT_30_AMI",NA,NA,"Not Available","Not Available"
271345,"CENTRAL MONTANA MEDICAL CENTER","LEWISTOWN","MT",59457,"FERGUS","MORT_30_AMI",NA,NA,"Not Available","Not Available"
271346,"ROUNDUP MEMORIAL HEALTHCARE","ROUNDUP","MT",59072,"MUSSELSHELL","MORT_30_AMI",NA,NA,"Not Available","Not Available"
271347,"HOLY ROSARY HEALTHCARE","MILES CITY","MT",59301,"CUSTER","MORT_30_AMI",NA,NA,"Not Available","Not Available"
280003,"BRYAN MEDICAL CENTER","LINCOLN","NE",68506,"LANCASTER","MORT_30_AMI","No Different than the National Rate",13.8,"11.2","16.6"
280009,"CHI HEALTH GOOD SAMARITAN","KEARNEY","NE",68848,"BUFFALO","MORT_30_AMI","No Different than the National Rate",14.4,"11.3","17.7"
280013,"THE NEBRASKA MEDICAL CENTER DBA NEBRASKA MEDICINE","OMAHA","NE",68198,"DOUGLAS","MORT_30_AMI","No Different than the National Rate",15.7,"12.6","19.4"
280020,"CHI HEALTH ST ELIZABETH","LINCOLN","NE",68510,"LANCASTER","MORT_30_AMI","No Different than the National Rate",14.7,"11.5","18.7"
280023,"CHI HEALTH ST FRANCIS","GRAND ISLAND","NE",68803,"HALL","MORT_30_AMI","No Different than the National Rate",13.3,"10.3","16.9"
280030,"CHI HLTH CREIGHTON UNIVERSITY MED CTR-BERGAN MERCY","OMAHA","NE",68131,"DOUGLAS","MORT_30_AMI","No Different than the National Rate",12,"9.4","15.2"
280032,"MARY LANNING HEALTHCARE","HASTINGS","NE",68901,"ADAMS","MORT_30_AMI","No Different than the National Rate",14.1,"10.4","19.0"
280040,"METHODIST HOSPITAL","OMAHA","NE",68114,"DOUGLAS","MORT_30_AMI","No Different than the National Rate",14.4,"11.4","18.0"
280060,"CHI HLTH CREIGHTON UNIVERSITY MED CTR-BERGAN MERCY","OMAHA","NE",68124,"DOUGLAS","MORT_30_AMI","No Different than the National Rate",11.5,"9.0","14.6"
280061,"REGIONAL WEST MEDICAL CENTER","SCOTTSBLUFF","NE",69361,"SCOTTS BLUFF","MORT_30_AMI","No Different than the National Rate",16.5,"13.1","20.4"
280065,"GREAT PLAINS HEALTH","NORTH PLATTE","NE",69101,"LINCOLN","MORT_30_AMI","No Different than the National Rate",12.8,"9.9","16.5"
280077,"FREMONT HEALTH MEDICAL CENTER","FREMONT","NE",68025,"DODGE","MORT_30_AMI","No Different than the National Rate",15.6,"11.9","20.3"
280081,"CHI HEALTH IMMANUEL","OMAHA","NE",68122,"DOUGLAS","MORT_30_AMI","No Different than the National Rate",14.5,"10.9","18.7"
280105,"CHI HEALTH MIDLANDS","PAPILLION","NE",68046,"SARPY","MORT_30_AMI","No Different than the National Rate",13.1,"9.7","17.3"
280111,"COLUMBUS COMMUNITY HOSPITAL","COLUMBUS","NE",68601,"PLATTE","MORT_30_AMI","No Different than the National Rate",16.1,"12.4","20.9"
280125,"FAITH REGIONAL HEALTH SERVICES","NORFOLK","NE",68701,"MADISON","MORT_30_AMI","No Different than the National Rate",17.1,"13.6","21.2"
280127,"LINCOLN SURGICAL HOSPITAL","LINCOLN","NE",68506,"LANCASTER","MORT_30_AMI",NA,NA,"Not Available","Not Available"
280128,"CHI HEALTH NEBRASKA HEART","LINCOLN","NE",68526,"LANCASTER","MORT_30_AMI","No Different than the National Rate",14.6,"11.5","18.5"
280129,"NEBRASKA ORTHOPAEDIC HOSPITAL","OMAHA","NE",68144,"DOUGLAS","MORT_30_AMI",NA,NA,"Not Available","Not Available"
280130,"CHI HEALTH LAKESIDE","OMAHA","NE",68130,"DOUGLAS","MORT_30_AMI","No Different than the National Rate",12.8,"9.9","16.1"
280131,"MIDWEST SURGICAL HOSPITAL LLC","OMAHA","NE",68114,"DOUGLAS","MORT_30_AMI",NA,NA,"Not Available","Not Available"
280132,"BELLEVUE MEDICAL CENTER DBA NEBRASKA MEDICINE-BELL","BELLEVUE","NE",68123,"SARPY","MORT_30_AMI","No Different than the National Rate",15.6,"12.1","19.9"
280133,"NEBRASKA SPINE HOSPITAL, LLC","OMAHA","NE",68122,"DOUGLAS","MORT_30_AMI",NA,NA,"Not Available","Not Available"
280134,"KEARNEY REGIONAL MEDICAL CENTER","KEARNEY","NE",68845,"BUFFALO","MORT_30_AMI",NA,NA,"Not Available","Not Available"
281300,"HARLAN COUNTY HEALTH SYSTEM","ALMA","NE",68920,"HARLAN","MORT_30_AMI",NA,NA,"Not Available","Not Available"
281301,"FILLMORE COUNTY HOSPITAL","GENEVA","NE",68361,"FILLMORE","MORT_30_AMI",NA,NA,"Not Available","Not Available"
281302,"PAWNEE COUNTY MEMORIAL HOSPITAL","PAWNEE CITY","NE",68420,"PAWNEE","MORT_30_AMI",NA,NA,"Not Available","Not Available"
281303,"NIOBRARA VALLEY HOSPITAL","LYNCH","NE",68746,"BOYD","MORT_30_AMI",NA,NA,"Not Available","Not Available"
281304,"THAYER COUNTY HEALTH SERVICES","HEBRON","NE",68370,"THAYER","MORT_30_AMI",NA,NA,"Not Available","Not Available"
281305,"KIMBALL HEALTH SERVICES","KIMBALL","NE",69145,"KIMBALL","MORT_30_AMI",NA,NA,"Not Available","Not Available"
281306,"KEARNEY COUNTY HEALTH SERVICES HOSPITAL","MINDEN","NE",68959,"KEARNEY","MORT_30_AMI",NA,NA,"Not Available","Not Available"
281307,"SAUNDERS MEDICAL CENTER","WAHOO","NE",68066,"SAUNDERS","MORT_30_AMI",NA,NA,"Not Available","Not Available"
281308,"HENDERSON HEALTH CARE SERVICES","HENDERSON","NE",68371,"YORK","MORT_30_AMI",NA,NA,"Not Available","Not Available"
281309,"COMMUNITY MEMORIAL HOSPITAL","SYRACUSE","NE",68446,"OTOE","MORT_30_AMI",NA,NA,"Not Available","Not Available"
281310,"REGIONAL WEST GARDEN COUNTY HOSPITAL","OSHKOSH","NE",69154,"GARDEN","MORT_30_AMI",NA,NA,"Not Available","Not Available"
281311,"FRANKLIN COUNTY MEMORIAL HOSPITAL","FRANKLIN","NE",68939,"FRANKLIN","MORT_30_AMI",NA,NA,"Not Available","Not Available"
281312,"GENOA COMMUNITY HOSPITAL","GENOA","NE",68640,"NANCE","MORT_30_AMI",NA,NA,"Not Available","Not Available"
281313,"GOTHENBURG MEMORIAL HOSPITAL","GOTHENBURG","NE",69138,"DAWSON","MORT_30_AMI",NA,NA,"Not Available","Not Available"
281314,"ANNIE JEFFREY MEMORIAL COUNTY HEALTH CENTER","OSCEOLA","NE",68651,"POLK","MORT_30_AMI",NA,NA,"Not Available","Not Available"
281315,"BRODSTONE MEMORIAL HOSP","SUPERIOR","NE",68978,"NUCKOLLS","MORT_30_AMI",NA,NA,"Not Available","Not Available"
281316,"WEBSTER COUNTY COMMUNITY HOSPITAL","RED CLOUD","NE",68970,"WEBSTER","MORT_30_AMI",NA,NA,"Not Available","Not Available"
281318,"MORRILL COUNTY COMMUNITY HOSPITAL","BRIDGEPORT","NE",69336,"MORRILL","MORT_30_AMI",NA,NA,"Not Available","Not Available"
281319,"JEFFERSON COMMUNITY HEALTH CENTER","FAIRBURY","NE",68352,"JEFFERSON","MORT_30_AMI",NA,NA,"Not Available","Not Available"
281320,"MEMORIAL HOSPITAL","AURORA","NE",68818,"HAMILTON","MORT_30_AMI",NA,NA,"Not Available","Not Available"
281321,"OAKLAND MERCY HOSPITAL","OAKLAND","NE",68045,"BURT","MORT_30_AMI",NA,NA,"Not Available","Not Available"
281322,"ST FRANCIS MEMORIAL HOSPITAL","WEST POINT","NE",68788,"CUMING","MORT_30_AMI",NA,NA,"Not Available","Not Available"
281323,"CHI HEALTH SCHUYLER","SCHUYLER","NE",68661,"COLFAX","MORT_30_AMI",NA,NA,"Not Available","Not Available"
281324,"NEMAHA COUNTY HOSPITAL","AUBURN","NE",68305,"NEMAHA","MORT_30_AMI",NA,NA,"Not Available","Not Available"
281325,"BROWN COUNTY HOSPITAL","AINSWORTH","NE",69210,"BROWN","MORT_30_AMI",NA,NA,"Not Available","Not Available"
281326,"ANTELOPE MEMORIAL HOSPITAL","NELIGH","NE",68756,"ANTELOPE","MORT_30_AMI",NA,NA,"Not Available","Not Available"
281327,"COZAD COMMUNITY HOSPITAL","COZAD","NE",69130,"DAWSON","MORT_30_AMI",NA,NA,"Not Available","Not Available"
281328,"LITZENBERG MEMORIAL COUNTY HOSPITAL","CENTRAL CITY","NE",68826,"MERRICK","MORT_30_AMI",NA,NA,"Not Available","Not Available"
281329,"AVERA ST ANTHONY'S HOSPITAL","O' NEILL","NE",68763,"HOLT","MORT_30_AMI",NA,NA,"Not Available","Not Available"
281330,"WARREN MEMORIAL HOSPITAL","FRIEND","NE",68359,"SALINE","MORT_30_AMI",NA,NA,"Not Available","Not Available"
281331,"AVERA CREIGHTON HOSPITAL","CREIGHTON","NE",68729,"KNOX","MORT_30_AMI",NA,NA,"Not Available","Not Available"
281332,"BUTLER COUNTY HEALTH CARE CENTER","DAVID CITY","NE",68632,"BUTLER","MORT_30_AMI",NA,NA,"Not Available","Not Available"
281333,"ROCK COUNTY HOSPITAL","BASSETT","NE",68714,"ROCK","MORT_30_AMI",NA,NA,"Not Available","Not Available"
281334,"BOONE COUNTY HEALTH CENTER","ALBION","NE",68620,"BOONE","MORT_30_AMI",NA,NA,"Not Available","Not Available"
281335,"CALLAWAY DISTRICT HOSPITAL","CALLAWAY","NE",68825,"CUSTER","MORT_30_AMI",NA,NA,"Not Available","Not Available"
